Signature: 3/4, Ticks per Beat: 480
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple
0,0000;0;1;1;0;48;0,2490;239;3;0;0;0;0;0;0
0,2500;240;1;1;240;48;0,2490;239;3;1;0;1;0;0;0
0,5000;480;1;2;0;52;0,4990;479;6;0;0;0;0;0;0
1,0000;960;1;3;0;55;0,4990;479;6;1;0;1;1;1;0
1,5000;1440;2;1;0;64;0,2490;239;3;0;0;0;0;0;0
1,7500;1680;2;1;240;64;0,2490;239;3;0;0;0;0;0;0
2,0000;1920;2;2;0;60;0,4990;479;6;1;1;1;0;0;0
2,5000;2400;2;3;0;52;0,1656;159;2;0;0;0;0;0;0
2,6667;2560;2;3;160;55;0,1656;159;2;0;0;1;0;0;0
2,8333;2720;2;3;320;60;0,1656;159;2;0;0;0;0;0;0
3,0000;2880;3;1;0;62;0,4990;479;6;0;0;0;0;0;0
3,5000;3360;3;2;0;65;0,4990;479;6;1;0;1;1;0;0
4,0000;3840;3;3;0;50;0,1656;159;2;0;0;0;0;0;0
4,1667;4000;3;3;160;53;0,1656;159;2;1;0;1;0;0;0
4,3333;4160;3;3;320;59;0,1656;159;2;0;0;0;0;0;0
4,5000;4320;4;1;0;60;0,9990;959;12;1;1;1;1;1;1
6,0000;5760;5;1;0;48;0,2490;239;3;0;0;0;0;0;0
6,2500;6000;5;1;240;48;0,2490;239;3;1;0;1;0;0;0
6,5000;6240;5;2;0;52;0,4990;479;6;0;0;0;0;0;0
7,0000;6720;5;3;0;55;0,4990;479;6;1;0;1;1;0;0
7,5000;7200;6;1;0;64;0,2490;239;3;0;0;0;0;0;0
7,7500;7440;6;1;240;64;0,2490;239;3;0;0;0;0;0;0
8,0000;7680;6;2;0;60;0,4990;479;6;1;1;1;0;1;0
8,5000;8160;6;3;0;52;0,1656;159;2;0;0;0;0;0;0
8,6667;8320;6;3;160;55;0,1656;159;2;0;0;1;0;0;0
8,8333;8480;6;3;320;60;0,1656;159;2;0;0;0;0;0;0
9,0000;8640;7;1;0;62;0,4990;479;6;0;0;0;0;0;0
9,5000;9120;7;2;0;65;0,4990;479;6;0;0;1;1;0;0
10,0000;9600;7;3;0;50;0,1656;159;2;1;0;0;0;0;0
10,1667;9760;7;3;160;53;0,1656;159;2;0;0;1;0;0;0
10,3333;9920;7;3;320;59;0,1656;159;2;0;0;0;0;0;0
10,5000;10080;8;1;0;60;0,9990;959;12;1;1;1;1;1;1
11,5000;11040;8;3;0;52;0,2490;239;3;0;0;0;0;0;0
11,7500;11280;8;3;240;55;0,2490;239;3;0;0;0;0;0;0
12,0000;11520;9;1;0;53;0,2490;239;3;0;0;1;0;0;0
12,2500;11760;9;1;240;59;0,2490;239;3;0;0;0;0;0;0
12,5000;12000;9;2;0;62;0,4990;479;6;1;1;1;1;0;0
13,0000;12480;9;3;0;50;0,2490;239;3;0;0;0;0;0;0
13,2500;12720;9;3;240;53;0,2490;239;3;0;0;0;0;0;0
13,5000;12960;10;1;0;52;0,2490;239;3;0;0;1;0;0;0
13,7500;13200;10;1;240;60;0,2490;239;3;0;0;0;0;0;0
14,0000;13440;10;2;0;64;0,4990;479;6;1;1;1;1;1;0
14,5000;13920;10;3;0;52;0,2490;239;3;0;0;0;0;0;0
14,7500;14160;10;3;240;55;0,2490;239;3;0;0;0;0;0;0
15,0000;14400;11;1;0;53;0,2490;239;3;0;0;1;0;0;0
15,2500;14640;11;1;240;59;0,2490;239;3;0;0;0;0;0;0
15,5000;14880;11;2;0;62;0,4990;479;6;1;1;1;1;0;0
16,0000;15360;11;3;0;50;0,2490;239;3;0;0;0;0;0;0
16,2500;15600;11;3;240;53;0,2490;239;3;0;0;0;0;0;0
16,5000;15840;12;1;0;52;0,2490;239;3;0;0;1;0;0;0
16,7500;16080;12;1;240;60;0,2490;239;3;0;0;0;0;0;0
17,0000;16320;12;2;0;64;0,4990;479;6;1;1;1;1;1;0
18,0000;17280;13;1;0;48;0,2490;239;3;0;0;0;0;0;0
18,2500;17520;13;1;240;48;0,2490;239;3;0;0;1;0;0;0
18,5000;17760;13;2;0;52;0,2490;239;3;0;0;0;0;0;0
18,7500;18000;13;2;240;52;0,2490;239;3;1;0;1;0;0;0
19,0000;18240;13;3;0;55;0,2490;239;3;0;0;0;0;0;0
19,2500;18480;13;3;240;55;0,2490;239;3;1;0;1;1;0;0
19,5000;18720;14;1;0;64;0,4990;479;6;0;0;0;0;0;0
20,0000;19200;14;2;0;60;0,4990;479;6;1;0;1;0;1;0
20,5000;19680;14;3;0;52;0,1656;159;2;0;0;0;0;0;0
20,6667;19840;14;3;160;55;0,1656;159;2;1;1;1;0;0;0
20,8333;20000;14;3;320;60;0,1656;159;2;0;0;0;0;0;0
21,0000;20160;15;1;0;62;0,4990;479;6;0;0;0;0;0;0
21,5000;20640;15;2;0;65;0,4990;479;6;1;0;1;1;0;0
22,0000;21120;15;3;0;50;0,1656;159;2;0;0;0;0;0;0
22,1667;21280;15;3;160;53;0,1656;159;2;1;0;1;0;0;0
22,3333;21440;15;3;320;59;0,1656;159;2;0;0;0;0;0;0
22,5000;21600;16;1;0;60;0,4990;479;6;1;1;1;1;1;0
