Signature: 3/2, Ticks per Beat: 480
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple
0,0000;0;1;1;0;65;0,2490;239;1;0;1;1;1;0;0
0,2500;240;1;1;240;67;0,4990;479;2;0;1;0;0;0;0
0,7500;720;1;2;240;67;0,4990;479;2;0;0;1;0;0;0
1,2500;1200;1;3;240;65;0,4990;479;2;0;0;0;0;0;0
1,7500;1680;2;1;240;67;0,4990;479;2;1;0;1;0;0;0
2,2500;2160;2;2;240;70;0,4990;479;2;0;0;0;0;0;0
2,7500;2640;2;3;240;70;0,4990;479;2;0;0;0;0;0;0
3,2500;3120;3;1;240;69;0,9990;959;4;1;1;1;0;1;0
4,2500;4080;3;3;240;67;0,2490;239;1;0;0;0;0;0;0
4,5000;4320;4;1;0;69;0,4990;479;2;1;0;1;1;0;0
5,0000;4800;4;2;0;74;0,4990;479;2;0;0;0;0;0;0
5,5000;5280;4;3;0;74;0,4990;479;2;1;0;1;0;0;0
6,0000;5760;5;1;0;72;0,4990;479;2;0;0;0;0;0;0
6,5000;6240;5;2;0;72;0,4990;479;2;0;0;1;0;0;0
7,0000;6720;5;3;0;70;0,4990;479;2;0;0;0;0;0;0
7,5000;7200;6;1;0;69;0,9990;959;4;1;1;1;1;1;0
8,5000;8160;6;3;0;70;0,2490;239;1;0;0;0;0;0;0
8,7500;8400;6;3;240;72;0,4990;479;2;0;0;1;0;0;0
9,2500;8880;7;1;240;69;0,4990;479;2;0;0;0;0;0;0
9,7500;9360;7;2;240;70;0,4990;479;2;0;0;0;0;0;0
10,2500;9840;7;3;240;67;0,4990;479;2;0;0;0;0;0;0
10,7500;10320;8;1;240;70;0,4990;479;2;0;0;0;0;0;0
11,2500;10800;8;2;240;69;0,4990;479;2;0;0;0;0;0;0
11,7500;11280;8;3;240;67;0,9990;959;4;1;1;0;0;1;0
12,7500;12240;9;2;240;67;0,2490;239;1;0;0;1;1;0;0
13,0000;12480;9;3;0;62;0,4990;479;2;0;0;0;0;0;0
13,5000;12960;10;1;0;65;0,4990;479;2;0;0;0;0;0;0
14,0000;13440;10;2;0;67;0,4990;479;2;1;0;1;0;0;0
14,5000;13920;10;3;0;69;0,4990;479;2;0;0;0;0;0;0
15,0000;14400;11;1;0;70;0,4990;479;2;0;0;0;0;0;0
15,5000;14880;11;2;0;69;0,4990;479;2;1;1;1;1;0;0
16,0000;15360;11;3;0;67;1,9990;1919;8;1;1;1;1;1;1
