Signature: 5/4, Ticks per Beat: 480
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple
0,0000;0;1;1;0;68;0,4990;479;2;0;0;0;0;0;0
0,5000;480;1;2;0;72;0,4990;479;2;0;0;1;0;0;0
1,0000;960;1;3;0;67;0,4990;479;2;0;0;0;0;0;0
1,5000;1440;1;4;0;68;0,9990;959;4;1;0;1;1;0;0
2,5000;2400;2;1;0;72;0,9990;959;4;0;0;0;0;0;0
3,5000;3360;2;3;0;72;0,2490;239;1;0;0;0;0;0;0
3,7500;3600;2;3;240;72;0,2490;239;1;0;0;1;0;0;0
4,0000;3840;2;4;0;68;0,4990;479;2;1;1;0;0;0;0
4,5000;4320;2;5;0;72;1,4990;1439;6;0;0;1;1;1;0
6,0000;5760;3;3;0;70;0,4990;479;2;0;0;0;0;0;0
6,5000;6240;3;4;0;68;0,4990;479;2;0;0;0;0;0;0
7,0000;6720;3;5;0;67;0,4990;479;2;0;0;0;0;0;0
7,5000;7200;4;1;0;68;0,9990;959;4;0;0;0;0;0;0
8,5000;8160;4;3;0;70;0,9990;959;4;1;0;1;0;0;0
9,5000;9120;4;5;0;68;0,2490;239;1;0;0;0;0;0;0
9,7500;9360;4;5;240;68;0,2490;239;1;1;0;1;0;0;0
10,0000;9600;5;1;0;67;0,4990;479;2;0;0;0;0;0;0
10,5000;10080;5;2;0;68;1,4990;1439;6;1;1;1;1;1;1
