Signature: 2/8, Ticks per Beat: 480
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple
0,0000;0;1;1;0;62;0,1240;119;1;0;0;0;0;0;0
0,1250;120;1;1;120;62;0,1240;119;1;1;0;1;0;0;0
0,2500;240;1;1;240;67;0,2490;239;2;0;0;0;0;0;0
0,5000;480;1;2;0;67;0,2490;239;2;1;1;1;1;0;0
0,7500;720;1;2;240;62;0,1240;119;1;0;0;0;0;0;0
0,8750;840;1;2;360;62;0,1240;119;1;1;0;1;0;0;0
1,0000;960;2;1;0;67;0,2490;239;2;0;0;0;0;1;0
1,2500;1200;2;1;240;67;0,2490;239;2;1;1;1;1;0;0
1,5000;1440;2;2;0;62;0,1240;119;1;0;0;0;0;0;0
1,6250;1560;2;2;120;62;0,1240;119;1;1;0;1;0;0;0
1,7500;1680;2;2;240;67;0,2490;239;2;0;0;0;0;0;0
2,0000;1920;3;1;0;67;0,2490;239;2;1;0;1;1;0;0
2,2500;2160;3;1;240;62;0,1240;119;1;0;0;0;0;0;0
2,3750;2280;3;1;360;62;0,1240;119;1;0;0;1;0;0;0
2,5000;2400;3;2;0;67;0,2490;239;2;0;0;0;0;0;0
2,7500;2640;3;2;240;67;0,2490;239;2;1;1;1;1;1;0
3,2500;3120;4;1;240;74;0,2490;239;2;0;0;0;0;0;0
3,5000;3360;4;2;0;71;0,2490;239;2;0;0;0;0;0;0
3,7500;3600;4;2;240;67;0,2490;239;2;1;0;1;0;0;0
4,0000;3840;5;1;0;62;0,2490;239;2;0;0;0;0;0;0
4,2500;4080;5;1;240;62;0,2490;239;2;1;1;1;1;1;1
