Signature: 13/16, Ticks per Beat: 480
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple
0,0000;0;1;1;0;71;0,3740;359;3;0;0;0;0;0;0
0,3750;360;1;1;360;69;0,1240;119;1;0;0;0;0;0;0
0,5000;480;1;2;0;67;0,7490;719;6;1;0;1;1;0;0
1,2500;1200;1;3;240;67;0,2490;239;2;0;0;0;0;0;0
1,5000;1440;1;4;0;67;0,2490;239;2;0;0;1;0;0;0
1,7500;1680;1;4;240;66;0,2490;239;2;0;0;0;0;0;0
2,0000;1920;1;5;0;67;0,2490;239;2;0;0;0;0;0;0
2,2500;2160;1;5;240;71;0,2490;239;2;0;0;0;0;0;0
2,5000;2400;1;6;0;62;0,9990;959;8;1;1;1;1;1;1
3,7500;3600;1;8;240;67;0,2490;239;2;0;0;0;0;0;0
4,0000;3840;1;9;0;66;0,2490;239;2;0;0;0;0;0;0
4,2500;4080;1;9;240;67;0,2490;239;2;0;0;0;0;0;0
4,5000;4320;1;10;0;69;0,7490;719;6;1;0;1;0;0;0
5,2500;5040;1;11;240;67;0,2490;239;2;0;0;0;0;0;0
5,5000;5280;1;12;0;66;0,2490;239;2;0;0;0;0;0;0
5,7500;5520;1;12;240;69;0,2490;239;2;0;0;1;0;0;0
6,0000;5760;1;13;0;76;0,3740;359;3;1;0;0;0;0;0
6,3750;6120;1;13;360;74;0,1240;119;1;0;0;0;0;0;0
6,5000;6240;2;1;0;71;0,9990;959;8;1;1;1;1;1;1
7,7500;7440;2;3;240;67;0,2490;239;2;0;0;0;0;0;0
8,0000;7680;2;4;0;67;0,2490;239;2;0;0;1;0;0;0
8,2500;7920;2;4;240;69;0,2490;239;2;0;0;0;0;0;0
8,5000;8160;2;5;0;71;0,7490;719;6;1;1;1;1;0;0
9,2500;8880;2;6;240;74;0,2490;239;2;0;0;0;0;0;0
9,5000;9120;2;7;0;72;0,2490;239;2;0;0;0;0;0;0
9,7500;9360;2;7;240;71;0,2490;239;2;0;0;0;0;0;0
10,0000;9600;2;8;0;69;0,2490;239;2;0;0;0;0;0;0
10,2500;9840;2;8;240;67;0,2490;239;2;0;0;0;0;0;0
10,5000;10080;2;9;0;64;0,9990;959;8;1;0;1;1;1;1
11,7500;11280;2;11;240;67;0,2490;239;2;0;0;0;0;0;0
12,0000;11520;2;12;0;66;0,2490;239;2;0;0;0;0;0;0
12,2500;11760;2;12;240;64;0,2490;239;2;0;0;0;0;0;0
12,5000;12000;2;13;0;62;0,7490;719;6;1;1;1;0;0;0
13,2500;12720;3;1;240;67;0,2490;239;2;0;0;0;0;0;0
13,5000;12960;3;2;0;66;0,3740;359;3;1;0;1;0;0;0
13,8750;13320;3;2;360;69;0,1240;119;1;0;0;0;0;0;0
14,0000;13440;3;3;0;72;0,3740;359;3;1;1;0;0;0;0
14,3750;13800;3;3;360;71;0,1240;119;1;0;0;0;0;0;0
14,5000;13920;3;4;0;67;0,9990;959;8;1;0;1;1;1;1
15,7500;15120;3;6;240;67;0,2490;239;2;0;0;0;0;0;0
16,0000;15360;3;7;0;67;0,2490;239;2;0;0;1;0;0;0
16,2500;15600;3;7;240;69;0,2490;239;2;0;0;0;0;0;0
16,5000;15840;3;8;0;71;0,7490;719;6;1;1;1;1;0;0
17,2500;16560;3;9;240;74;0,2490;239;2;0;0;0;0;0;0
17,5000;16800;3;10;0;72;0,2490;239;2;0;0;0;0;0;0
17,7500;17040;3;10;240;71;0,2490;239;2;0;0;0;0;0;0
18,0000;17280;3;11;0;69;0,2490;239;2;0;0;0;0;0;0
18,2500;17520;3;11;240;67;0,2490;239;2;0;0;0;0;0;0
18,5000;17760;3;12;0;64;0,9990;959;8;1;0;1;1;1;1
19,7500;18960;4;1;240;67;0,2490;239;2;0;0;0;0;0;0
20,0000;19200;4;2;0;66;0,2490;239;2;0;0;0;0;0;0
20,2500;19440;4;2;240;64;0,2490;239;2;0;0;0;0;0;0
20,5000;19680;4;3;0;62;0,7490;719;6;1;1;1;0;0;0
21,2500;20400;4;4;240;67;0,2490;239;2;0;0;0;0;0;0
21,5000;20640;4;5;0;66;0,3740;359;3;1;0;1;0;0;0
21,8750;21000;4;5;360;69;0,1240;119;1;0;0;0;0;0;0
22,0000;21120;4;6;0;72;0,3740;359;3;1;0;0;0;0;0
22,3750;21480;4;6;360;71;0,1240;119;1;0;0;0;0;0;0
22,5000;21600;4;7;0;67;0,9990;959;8;1;1;1;1;0;1
23,5000;22560;4;9;0;77;0,4990;479;4;0;0;0;0;0;0
24,0000;23040;4;10;0;77;0,1240;119;1;1;1;1;1;1;1
