Signature: 2/4, Ticks per Beat: 480
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple
0,0000;0;1;1;0;72;0,2490;239;2;0;0;0;0;0;0
0,2500;240;1;1;240;77;0,2490;239;2;1;0;1;0;0;0
0,5000;480;1;2;0;74;0,1240;119;1;0;0;0;0;0;0
0,6250;600;1;2;120;72;0,1240;119;1;0;0;0;0;0;0
0,7500;720;1;2;240;74;0,1240;119;1;0;0;0;0;0;0
0,8750;840;1;2;360;77;0,1240;119;1;0;0;0;0;0;0
1,0000;960;2;1;0;72;0,7490;719;6;1;1;1;1;1;0
1,7500;1680;2;2;240;74;0,1240;119;1;0;0;0;0;0;0
1,8750;1800;2;2;360;72;0,1240;119;1;1;0;1;0;0;0
2,0000;1920;3;1;0;69;0,2490;239;2;0;0;0;0;0;0
2,2500;2160;3;1;240;69;0,2490;239;2;0;0;1;0;0;0
2,5000;2400;3;2;0;67;0,2490;239;2;0;0;0;0;0;0
2,7500;2640;3;2;240;69;0,2490;239;2;0;0;0;0;0;0
3,0000;2880;4;1;0;72;0,7490;719;6;1;1;1;1;1;0
4,2500;4080;5;1;240;74;0,4990;479;4;0;0;0;0;0;0
4,7500;4560;5;2;240;72;0,2490;239;2;0;0;1;0;0;0
5,0000;4800;6;1;0;77;0,2490;239;2;0;0;0;0;0;0
5,2500;5040;6;1;240;77;0,1240;119;1;0;0;0;0;0;0
5,3750;5160;6;1;360;79;0,1240;119;1;1;1;1;0;0;0
5,5000;5280;6;2;0;74;0,2490;239;2;0;0;0;0;0;0
5,7500;5520;6;2;240;72;0,2490;239;2;1;0;0;0;0;0
6,0000;5760;7;1;0;69;0,1240;119;1;0;0;0;0;0;0
6,1250;5880;7;1;120;72;0,1240;119;1;1;0;0;0;0;0
6,2500;6000;7;1;240;69;0,2490;239;2;0;0;1;0;0;0
6,5000;6240;7;2;0;67;0,2490;239;2;0;0;0;0;0;0
6,7500;6480;7;2;240;69;0,2490;239;2;0;0;1;0;0;0
7,0000;6720;8;1;0;72;0,3740;359;3;1;0;0;0;0;0
7,3750;7080;8;1;360;72;0,1240;119;1;0;0;1;0;0;0
7,5000;7200;8;2;0;69;0,2490;239;2;0;0;0;0;0;0
7,7500;7440;8;2;240;74;0,2490;239;2;0;0;0;0;0;0
8,0000;7680;9;1;0;72;0,9990;959;8;1;1;1;1;1;1
9,2500;8880;10;1;240;77;0,2490;239;2;0;0;0;0;0;0
9,5000;9120;10;2;0;77;0,2490;239;2;1;0;1;0;0;0
9,7500;9360;10;2;240;74;0,1240;119;1;0;0;0;0;0;0
9,8750;9480;10;2;360;72;0,1240;119;1;1;0;1;0;0;0
10,0000;9600;11;1;0;77;0,1240;119;1;0;0;0;0;0;0
10,1250;9720;11;1;120;74;0,1240;119;1;0;0;0;0;0;0
10,2500;9840;11;1;240;77;0,2490;239;2;0;0;0;0;0;0
10,5000;10080;11;2;0;74;0,2490;239;2;1;1;1;1;1;0
10,8750;10440;11;2;360;72;0,1240;119;1;0;0;0;0;0;0
11,0000;10560;12;1;0;74;0,2490;239;2;1;0;0;0;0;0
11,2500;10800;12;1;240;74;0,1240;119;1;0;0;0;0;0;0
11,3750;10920;12;1;360;72;0,1240;119;1;0;0;1;0;0;0
11,5000;11040;12;2;0;67;0,1240;119;1;0;0;0;0;0;0
11,6250;11160;12;2;120;69;0,1240;119;1;0;0;0;0;0;0
11,7500;11280;12;2;240;67;0,1240;119;1;0;0;0;0;0;0
11,8750;11400;12;2;360;69;0,1240;119;1;0;0;1;0;0;0
12,0000;11520;13;1;0;72;0,2490;239;2;0;0;0;0;0;0
12,2500;11760;13;1;240;72;0,4990;479;4;1;1;1;1;1;0
12,7500;12240;13;2;240;65;0,2490;239;2;0;0;0;0;0;0
13,0000;12480;14;1;0;67;0,1240;119;1;0;0;0;0;0;0
13,1250;12600;14;1;120;69;0,1240;119;1;0;0;0;0;0;0
13,2500;12720;14;1;240;67;0,1240;119;1;0;0;0;0;0;0
13,3750;12840;14;1;360;65;0,1240;119;1;0;0;0;0;0;0
13,5000;12960;14;2;0;67;0,2490;239;2;0;0;0;0;0;0
13,7500;13200;14;2;240;69;0,2490;239;2;0;1;0;0;0;0
14,0000;13440;15;1;0;72;0,4990;479;4;0;0;1;0;0;0
14,5000;13920;15;2;0;69;0,4990;479;4;0;0;0;0;1;0
15,0000;14400;16;1;0;69;0,4990;479;4;1;1;0;0;0;0
15,5000;14880;16;2;0;69;0,1240;119;1;0;0;1;0;0;0
15,6250;15000;16;2;120;72;0,1240;119;1;1;0;0;0;0;0
15,7500;15120;16;2;240;69;0,2490;239;2;0;0;1;0;0;0
16,0000;15360;17;1;0;67;0,2490;239;2;0;0;0;0;0;0
16,2500;15600;17;1;240;65;0,2490;239;2;0;0;0;0;0;0
16,5000;15840;17;2;0;69;0,3740;359;3;1;0;1;0;0;0
16,8750;16200;17;2;360;67;0,1240;119;1;0;0;0;0;0;0
17,0000;16320;18;1;0;65;0,7490;719;6;1;1;1;1;1;0
18,0000;17280;19;1;0;77;0,4990;479;4;0;0;0;0;0;0
18,5000;17760;19;2;0;79;0,2490;239;2;0;0;0;0;0;0
