Signature: 5/8, Ticks per Beat: 480
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple
0,0000;0;1;1;0;60;0,2490;239;2;1;0;1;1;0;0
0,2500;240;1;1;240;70;0,2490;239;2;0;0;0;0;0;0
0,5000;480;1;2;0;70;0,2490;239;2;0;0;0;0;0;0
0,7500;720;1;2;240;70;0,2490;239;2;0;0;0;0;0;0
1,0000;960;1;3;0;70;0,2490;239;2;0;0;1;0;0;0
1,2500;1200;1;3;240;69;0,2490;239;2;1;0;0;0;0;0
1,5000;1440;1;4;0;69;0,1240;119;1;0;0;1;0;0;0
1,6250;1560;1;4;120;67;0,1240;119;1;0;0;0;0;0;0
1,7500;1680;1;4;240;65;0,4990;479;4;0;0;1;1;1;0
2,2500;2160;1;5;240;72;0,4990;479;4;1;1;0;0;0;0
2,7500;2640;2;1;240;67;0,2490;239;2;0;0;0;0;0;0
3,0000;2880;2;2;0;67;0,1240;119;1;0;0;0;0;0;0
3,1250;3000;2;2;120;64;0,1240;119;1;1;0;1;0;0;0
3,2500;3120;2;2;240;60;0,2490;239;2;0;0;0;0;0;0
3,5000;3360;2;3;0;60;0,2490;239;2;0;0;1;1;0;0
3,7500;3600;2;3;240;65;0,2490;239;2;0;0;0;0;0;0
4,0000;3840;2;4;0;65;0,2490;239;2;0;0;0;0;0;0
4,2500;4080;2;4;240;67;0,7490;719;6;1;1;1;1;1;0
5,0000;4800;3;1;0;69;0,1240;119;1;0;0;0;0;0;0
5,1250;4920;3;1;120;67;0,1240;119;1;0;0;1;0;0;0
5,2500;5040;3;1;240;65;0,2490;239;2;1;0;0;0;0;0
5,5000;5280;3;2;0;65;0,1240;119;1;0;0;1;1;0;0
5,6250;5400;3;2;120;60;0,1240;119;1;0;0;0;0;0;0
5,7500;5520;3;2;240;65;0,2490;239;2;0;0;0;0;0;0
6,0000;5760;3;3;0;60;0,2490;239;2;0;0;1;0;0;0
6,2500;6000;3;3;240;65;0,2490;239;2;0;0;0;0;0;0
6,5000;6240;3;4;0;65;0,2490;239;2;0;0;0;0;0;0
6,7500;6480;3;4;240;67;0,7490;719;6;1;1;1;1;1;0
7,5000;7200;4;1;0;69;0,1240;119;1;0;0;0;0;0;0
7,6250;7320;4;1;120;67;0,1240;119;1;0;0;1;0;0;0
7,7500;7440;4;1;240;65;0,2490;239;2;1;0;0;0;0;0
8,0000;7680;4;2;0;65;0,1240;119;1;0;0;1;1;0;0
8,1250;7800;4;2;120;60;0,1240;119;1;0;0;0;0;0;0
8,2500;7920;4;2;240;65;0,7490;719;6;1;1;1;1;1;1
