Signature: 2/4, Ticks per Beat: 480
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple
0,5000;480;0;2;0;78;0,4990;479;4;0;0;1;0;0;0
1,0000;960;1;1;0;76;0,4990;479;4;1;0;0;0;0;0
1,5000;1440;1;2;0;76;0,2490;239;2;0;0;1;0;0;0
1,7500;1680;1;2;240;73;0,2490;239;2;0;0;0;0;0;0
2,0000;1920;2;1;0;78;0,4990;479;4;1;1;0;0;0;0
2,5000;2400;2;2;0;76;0,2490;239;2;0;0;0;0;0;0
2,7500;2640;2;2;240;78;0,2490;239;2;0;0;0;0;0;0
3,0000;2880;3;1;0;76;0,9990;959;8;1;0;1;1;1;1
4,5000;4320;4;2;0;78;0,4990;479;4;0;0;0;0;0;0
5,0000;4800;5;1;0;76;0,4990;479;4;1;0;0;0;0;0
5,5000;5280;5;2;0;76;0,2490;239;2;0;0;1;0;0;0
5,7500;5520;5;2;240;73;0,2490;239;2;0;0;0;0;0;0
6,0000;5760;6;1;0;76;0,2490;239;2;0;0;0;0;0;0
6,2500;6000;6;1;240;71;0,7490;719;6;1;1;1;1;1;0
7,5000;7200;7;2;0;74;0,4990;479;4;0;0;0;0;0;0
8,0000;7680;8;1;0;76;0,4990;479;4;1;0;0;0;0;0
8,5000;8160;8;2;0;76;0,2490;239;2;0;0;0;0;0;0
8,7500;8400;8;2;240;78;0,2490;239;2;0;0;0;0;0;0
9,0000;8640;9;1;0;76;0,4990;479;4;1;0;0;0;0;0
9,5000;9120;9;2;0;76;0,2490;239;2;0;0;1;0;0;0
9,7500;9360;9;2;240;73;0,2490;239;2;0;0;0;0;0;0
10,0000;9600;10;1;0;71;0,9990;959;8;1;1;1;1;1;1
11,5000;11040;11;2;0;74;0,4990;479;4;0;0;0;0;0;0
12,0000;11520;12;1;0;76;0,7490;719;6;1;1;1;0;0;0
12,7500;12240;12;2;240;71;0,1240;119;1;0;0;0;0;0;0
12,8750;12360;12;2;360;69;0,1240;119;1;0;0;0;0;0;0
13,0000;12480;13;1;0;71;0,2490;239;2;0;1;1;0;0;0
13,2500;12720;13;1;240;64;0,7490;719;6;1;1;1;1;1;1
