Signature: 2/4, Ticks per Beat: 480
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple
0,0000;0;1;1;0;62;0,3740;359;9;1;1;1;0;0;0
0,3750;360;1;1;360;67;0,1240;119;3;0;0;0;0;0;0
0,5000;480;1;2;0;67;0,2490;239;6;0;0;1;1;0;0
0,7500;720;1;2;240;62;0,2490;239;6;0;0;0;0;0;0
1,0000;960;2;1;0;62;0,2490;239;6;0;0;0;0;0;0
1,2500;1200;2;1;240;62;0,2490;239;6;1;0;1;0;0;0
1,5000;1440;2;2;0;67;0,2490;239;6;0;0;0;0;0;0
1,7500;1680;2;2;240;69;0,2490;239;6;0;0;0;0;0;0
2,0000;1920;3;1;0;71;0,2490;239;6;0;0;0;0;0;0
2,2500;2160;3;1;240;69;0,2490;239;6;0;0;0;0;0;0
2,5000;2400;3;2;0;67;0,4990;479;12;1;1;1;0;1;0
3,0000;2880;4;1;0;71;0,3740;359;9;0;0;0;0;0;0
3,3750;3240;4;1;360;72;0,1240;119;3;0;0;0;0;0;0
3,5000;3360;4;2;0;74;0,4990;479;12;1;1;1;0;0;0
4,0000;3840;5;1;0;72;0,2490;239;6;0;0;0;0;0;0
4,2500;4080;5;1;240;71;0,2490;239;6;1;0;1;0;0;0
4,5000;4320;5;2;0;67;0,1656;159;4;0;0;0;0;0;0
4,6667;4480;5;2;160;69;0,1656;159;4;0;0;0;0;0;0
4,8333;4640;5;2;320;71;0,1656;159;4;0;0;0;0;0;0
5,0000;4800;6;1;0;69;0,4990;479;12;1;1;1;1;1;0
6,0000;5760;7;1;0;67;0,4990;479;12;0;0;0;0;0;0
6,5000;6240;7;2;0;69;0,2490;239;6;0;0;0;0;0;0
6,7500;6480;7;2;240;71;0,2490;239;6;0;0;0;0;0;0
7,0000;6720;8;1;0;71;0,3740;359;9;1;0;1;0;0;0
7,3750;7080;8;1;360;71;0,1240;119;3;0;0;0;0;0;0
7,5000;7200;8;2;0;71;0,3740;359;9;1;1;1;1;0;0
7,8750;7560;8;2;360;74;0,1240;119;3;0;0;0;0;0;0
8,0000;7680;9;1;0;74;0,1656;159;4;0;0;1;0;0;0
8,1667;7840;9;1;160;72;0,1656;159;4;1;0;0;0;0;0
8,3333;8000;9;1;320;71;0,1656;159;4;0;0;0;0;0;0
8,5000;8160;9;2;0;71;0,1656;159;4;1;1;1;0;0;0
8,6667;8320;9;2;160;69;0,1656;159;4;0;0;0;0;0;0
8,8333;8480;9;2;320;71;0,1656;159;4;0;0;0;0;0;0
9,0000;8640;10;1;0;69;0,4990;479;12;1;0;1;0;1;0
9,5000;9120;10;2;0;71;0,3740;359;9;0;0;0;0;0;0
9,8750;9480;10;2;360;69;0,1240;119;3;0;0;0;0;0;0
10,0000;9600;11;1;0;67;0,4990;479;12;1;0;0;0;0;0
10,5000;10080;11;2;0;67;0,3740;359;9;0;0;1;0;0;0
10,8750;10440;11;2;360;69;0,1240;119;3;0;0;0;0;0;0
11,0000;10560;12;1;0;67;0,1656;159;4;1;0;0;0;0;0
11,1667;10720;12;1;160;66;0,1656;159;4;0;0;0;0;0;0
11,3333;10880;12;1;320;64;0,1656;159;4;0;0;0;0;0;0
11,5000;11040;12;2;0;62;0,3740;359;9;1;1;1;1;0;0
11,8750;11400;12;2;360;69;0,1240;119;3;0;0;0;0;0;0
12,0000;11520;13;1;0;69;0,4990;479;12;1;0;1;0;1;0
12,5000;12000;13;2;0;71;0,3740;359;9;0;0;0;0;0;0
12,8750;12360;13;2;360;69;0,1240;119;3;0;0;0;0;0;0
13,0000;12480;14;1;0;67;0,2490;239;6;0;0;0;0;0;0
13,2500;12720;14;1;240;69;0,2490;239;6;0;0;0;0;0;0
13,5000;12960;14;2;0;71;0,2490;239;6;0;0;0;0;0;0
13,7500;13200;14;2;240;69;0,2490;239;6;0;0;0;0;0;0
14,0000;13440;15;1;0;67;0,3740;359;9;1;1;1;0;0;0
14,3750;13800;15;1;360;66;0,1240;119;3;0;0;0;0;0;0
14,5000;13920;15;2;0;67;0,4990;479;12;1;1;1;1;1;1
