Signature: 2/4, Ticks per Beat: 480
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple
0,0000;0;1;1;0;65;0,4990;479;12;0;0;0;0;0;0
0,5000;480;1;2;0;65;0,4990;479;12;1;0;1;1;0;0
1,0000;960;2;1;0;60;0,1656;159;4;0;0;0;0;0;0
1,1667;1120;2;1;160;60;0,1656;159;4;0;0;0;0;0;0
1,3333;1280;2;1;320;60;0,1656;159;4;1;1;1;0;0;0
1,5000;1440;2;2;0;58;0,4990;479;12;0;0;0;0;0;0
2,0000;1920;3;1;0;58;0,4990;479;12;0;0;0;0;0;0
2,5000;2400;3;2;0;58;0,4990;479;12;0;0;1;0;0;0
3,0000;2880;4;1;0;60;0,4990;479;12;0;0;0;0;1;0
3,5000;3360;4;2;0;60;0,1656;159;4;1;0;0;0;0;0
3,6667;3520;4;2;160;60;0,1656;159;4;0;0;0;0;0;0
3,8333;3680;4;2;320;60;0,1656;159;4;0;0;0;0;0;0
4,0000;3840;5;1;0;60;0,4990;479;12;1;0;0;0;0;0
4,5000;4320;5;2;0;60;0,4990;479;12;0;0;1;0;0;0
5,0000;4800;6;1;0;58;0,4990;479;12;0;0;0;0;0;0
5,5000;5280;6;2;0;58;0,3740;359;9;1;0;1;0;0;0
5,8750;5640;6;2;360;53;0,1240;119;3;0;0;0;0;0;0
6,0000;5760;7;1;0;53;0,1656;159;4;0;0;0;0;0;0
6,1667;5920;7;1;160;53;0,1656;159;4;0;0;0;0;0;0
6,3333;6080;7;1;320;53;0,1656;159;4;0;0;0;0;0;0
6,5000;6240;7;2;0;53;0,9990;959;24;1;1;1;1;1;1
7,5000;7200;8;2;0;58;0,1240;119;3;0;0;0;0;0;0
7,6250;7320;8;2;120;58;0,3740;359;9;0;0;0;0;0;0
8,0000;7680;9;1;0;58;0,4990;479;12;0;0;0;0;0;0
8,5000;8160;9;2;0;58;0,1656;159;4;1;0;1;0;0;0
8,6667;8320;9;2;160;60;0,1656;159;4;0;0;0;0;0;0
8,8333;8480;9;2;320;60;0,1656;159;4;1;0;1;0;0;0
9,0000;8640;10;1;0;58;0,4990;479;12;0;0;0;0;1;0
9,5000;9120;10;2;0;58;0,4990;479;12;0;0;1;1;0;0
10,0000;9600;11;1;0;53;0,4990;479;12;1;0;0;0;0;0
10,5000;10080;11;2;0;53;0,1240;119;3;0;0;0;0;0;0
10,6250;10200;11;2;120;53;0,3740;359;9;0;1;1;0;0;0
11,0000;10560;12;1;0;53;0,1656;159;4;0;1;0;0;0;0
11,1667;10720;12;1;160;53;0,1656;159;4;0;0;0;0;0;0
11,3333;10880;12;1;320;53;0,1656;159;4;0;0;0;0;0;0
11,5000;11040;12;2;0;53;0,4990;479;12;1;1;0;0;0;0
12,0000;11520;13;1;0;53;1,4990;1439;36;0;0;1;0;1;1
13,5000;12960;14;2;0;53;0,1240;119;3;0;0;0;0;0;0
13,6250;13080;14;2;120;53;0,3740;359;9;0;1;1;1;0;0
14,0000;13440;15;1;0;60;0,3740;359;9;0;0;0;0;0;0
14,3750;13800;15;1;360;60;0,1240;119;3;0;0;0;0;0;0
14,5000;13920;15;2;0;60;0,2490;239;6;0;0;0;0;0;0
14,7500;14160;15;2;240;60;0,2490;239;6;0;0;0;0;0;0
15,0000;14400;16;1;0;60;0,2490;239;6;0;0;1;0;0;0
15,2500;14640;16;1;240;58;0,2490;239;6;0;0;0;0;0;0
