Signature: 1/4, Ticks per Beat: 480
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple
0,0000;0;1;1;0;82;0,2490;239;2;0;1;0;1;0;0
0,2500;240;1;1;240;84;0,2490;239;2;0;0;0;0;0;0
0,5000;480;2;1;0;86;0,2490;239;2;0;0;0;0;0;0
0,7500;720;2;1;240;84;0,2490;239;2;0;0;1;0;0;0
1,0000;960;3;1;0;82;0,2490;239;2;0;0;0;0;0;0
1,2500;1200;3;1;240;82;0,2490;239;2;1;0;1;0;0;0
1,5000;1440;4;1;0;84;0,1240;119;1;0;0;0;0;0;0
1,6250;1560;4;1;120;86;0,1240;119;1;0;0;0;0;0;0
1,7500;1680;4;1;240;84;0,7490;719;6;1;1;1;1;1;0
2,5000;2400;6;1;0;86;0,2490;239;2;0;0;0;0;0;0
2,7500;2640;6;1;240;84;0,2490;239;2;0;0;0;0;0;0
3,0000;2880;7;1;0;86;0,2490;239;2;0;0;0;0;0;0
3,2500;3120;7;1;240;84;0,2490;239;2;1;0;1;0;0;0
3,5000;3360;8;1;0;79;0,2490;239;2;0;0;0;0;0;0
3,7500;3600;8;1;240;77;0,2490;239;2;0;0;0;0;0;0
4,0000;3840;9;1;0;79;0,9990;959;8;1;1;1;1;1;1
5,0000;4800;11;1;0;74;0,2490;239;2;0;0;0;0;0;0
5,2500;5040;11;1;240;74;0,2490;239;2;0;0;1;0;0;0
5,5000;5280;12;1;0;86;0,3740;359;3;1;0;0;0;0;0
5,8750;5640;12;1;360;86;0,1240;119;1;0;0;0;0;0;0
6,0000;5760;13;1;0;86;0,2490;239;2;0;0;1;0;0;0
6,2500;6000;13;1;240;84;0,2490;239;2;0;0;0;0;0;0
6,5000;6240;14;1;0;86;0,3740;359;3;1;0;1;0;0;0
6,8750;6600;14;1;360;82;0,1240;119;1;0;0;0;0;0;0
7,0000;6720;15;1;0;74;0,2490;239;2;0;0;0;0;0;0
7,2500;6960;15;1;240;79;0,2490;239;2;0;0;0;0;0;0
7,5000;7200;16;1;0;74;0,9990;959;8;1;1;1;1;1;1
8,5000;8160;18;1;0;82;0,2490;239;2;0;0;0;0;0;0
8,7500;8400;18;1;240;84;0,2490;239;2;0;0;0;0;0;0
9,0000;8640;19;1;0;84;0,3740;359;3;1;0;1;0;0;0
9,3750;9000;19;1;360;82;0,1240;119;1;0;0;0;0;0;0
9,5000;9120;20;1;0;79;0,2490;239;2;0;0;0;0;0;0
9,7500;9360;20;1;240;79;0,2490;239;2;0;0;0;0;0;0
10,0000;9600;21;1;0;82;0,2490;239;2;0;0;0;0;0;0
10,2500;9840;21;1;240;79;0,2490;239;2;0;0;0;0;0;0
10,5000;10080;22;1;0;79;0,9990;959;8;1;1;1;1;1;1
11,5000;11040;24;1;0;74;0,2490;239;2;0;0;0;0;0;0
11,7500;11280;24;1;240;86;0,2490;239;2;0;0;0;0;0;0
12,0000;11520;25;1;0;84;0,2490;239;2;0;0;1;0;0;0
12,2500;11760;25;1;240;86;0,2490;239;2;0;1;0;0;0;0
12,5000;12000;26;1;0;86;0,2490;239;2;0;0;1;0;0;0
12,7500;12240;26;1;240;84;0,2490;239;2;0;0;0;0;0;0
13,0000;12480;27;1;0;86;0,2490;239;2;0;0;0;0;0;0
13,2500;12720;27;1;240;79;0,2490;239;2;0;0;0;0;0;0
13,5000;12960;28;1;0;74;0,9990;959;8;1;1;1;1;1;1
14,5000;13920;30;1;0;74;0,2490;239;2;0;0;0;0;0;0
14,7500;14160;30;1;240;79;0,2490;239;2;0;0;0;0;0;0
15,0000;14400;31;1;0;84;0,3740;359;3;1;0;0;0;0;0
15,3750;14760;31;1;360;82;0,1240;119;1;0;0;1;0;0;0
15,5000;14880;32;1;0;74;0,2490;239;2;0;0;0;0;0;0
15,7500;15120;32;1;240;79;0,2490;239;2;0;0;0;0;0;0
16,0000;15360;33;1;0;79;0,9990;959;8;1;1;1;1;1;1
17,0000;16320;35;1;0;74;0,2490;239;2;0;0;0;0;0;0
17,2500;16560;35;1;240;74;0,2490;239;2;0;0;1;0;0;0
17,5000;16800;36;1;0;79;0,2490;239;2;0;0;0;0;0;0
17,7500;17040;36;1;240;79;0,2490;239;2;1;0;1;0;0;0
18,0000;17280;37;1;0;82;0,2490;239;2;0;0;0;0;0;0
18,2500;17520;37;1;240;84;0,2490;239;2;0;0;0;0;0;0
18,5000;17760;38;1;0;82;0,2490;239;2;0;0;1;0;0;0
18,7500;18000;38;1;240;79;0,2490;239;2;0;0;0;0;0;0
19,0000;18240;39;1;0;79;0,4990;479;4;1;1;1;1;1;0
19,5000;18720;40;1;0;74;0,2490;239;2;0;0;0;0;0;0
19,7500;18960;40;1;240;82;0,2490;239;2;0;0;0;0;0;0
20,0000;19200;41;1;0;79;0,3740;359;3;1;0;1;0;0;0
20,3750;19560;41;1;360;77;0,1240;119;1;0;0;0;0;0;0
20,5000;19680;42;1;0;79;0,2490;239;2;0;0;1;0;0;0
20,7500;19920;42;1;240;82;0,2490;239;2;0;0;0;0;0;0
21,0000;20160;43;1;0;80;0,2490;239;2;1;0;1;0;0;0
21,2500;20400;43;1;240;77;0,2490;239;2;0;0;0;0;0;0
21,5000;20640;44;1;0;79;1,4990;1439;12;1;1;1;1;1;1
