Signature: 4/2, Ticks per Beat: 480
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple
0,0000;0;1;1;0;72;0,9990;959;4;0;1;0;1;0;0
1,0000;960;1;3;0;72;0,9990;959;4;0;0;0;1;0;0
2,0000;1920;2;1;0;72;0,9990;959;4;0;0;0;0;0;0
3,0000;2880;2;3;0;72;0,9990;959;4;0;0;0;0;0;0
4,0000;3840;3;1;0;72;0,9990;959;4;0;0;0;0;0;0
5,0000;4800;3;3;0;71;1,4990;1439;6;1;0;1;0;0;0
6,5000;6240;4;2;0;69;0,4990;479;2;0;0;0;0;0;0
7,0000;6720;4;3;0;71;0,9990;959;4;1;0;0;0;0;0
8,0000;7680;5;1;0;69;1,9990;1919;8;0;0;0;0;1;1
10,0000;9600;6;1;0;69;0,9990;959;4;1;0;1;0;0;0
11,0000;10560;6;3;0;74;1,9990;1919;8;0;0;0;0;0;1
13,0000;12480;7;3;0;74;0,9990;959;4;0;0;0;0;0;0
14,0000;13440;8;1;0;72;0,9990;959;4;0;0;0;0;0;0
15,0000;14400;8;3;0;71;0,9990;959;4;0;0;0;0;0;0
16,0000;15360;9;1;0;69;0,9990;959;4;0;0;0;0;0;0
17,0000;16320;9;3;0;67;1,9990;1919;8;1;1;1;1;1;1
20,0000;19200;11;1;0;72;0,9990;959;4;0;0;0;0;0;0
21,0000;20160;11;3;0;72;0,9990;959;4;0;0;0;0;0;0
22,0000;21120;12;1;0;72;0,9990;959;4;0;0;0;0;0;0
23,0000;22080;12;3;0;72;0,9990;959;4;0;0;0;0;0;0
24,0000;23040;13;1;0;72;0,9990;959;4;0;0;0;0;0;0
25,0000;24000;13;3;0;71;2,9990;2879;12;0;0;1;1;1;1
28,0000;26880;15;1;0;69;1,9990;1919;8;0;1;0;0;0;1
30,0000;28800;16;1;0;72;0,9990;959;4;0;1;0;0;0;0
31,0000;29760;16;3;0;71;1,4990;1439;6;0;0;1;0;0;0
32,5000;31200;17;2;0;69;0,4990;479;2;0;0;0;0;0;0
33,0000;31680;17;3;0;67;0,9990;959;4;0;0;0;0;0;0
34,0000;32640;18;1;0;69;0,9990;959;4;0;0;0;0;0;0
35,0000;33600;18;3;0;65;1,9990;1919;8;0;0;0;0;0;1
37,0000;35520;19;3;0;64;1,9990;1919;8;1;1;1;1;1;1
40,0000;38400;21;1;0;64;0,9990;959;4;0;0;0;0;0;0
41,0000;39360;21;3;0;69;1,9990;1919;8;0;0;0;0;0;1
43,0000;41280;22;3;0;69;0,9990;959;4;0;0;0;0;0;0
44,0000;42240;23;1;0;69;1,9990;1919;8;1;0;1;0;0;1
46,0000;44160;24;1;0;69;0,9990;959;4;0;0;0;0;0;0
47,0000;45120;24;3;0;67;0,9990;959;4;0;0;1;0;0;0
48,0000;46080;25;1;0;72;0,9990;959;4;0;0;0;0;0;0
49,0000;47040;25;3;0;71;0,9990;959;4;0;0;0;0;0;0
50,0000;48000;26;1;0;72;1,9990;1919;8;1;1;0;0;1;1
52,0000;49920;27;1;0;72;0,9990;959;4;0;0;1;1;0;0
53,0000;50880;27;3;0;67;0,9990;959;4;0;0;0;0;0;0
54,0000;51840;28;1;0;69;0,9990;959;4;0;0;0;0;0;0
55,0000;52800;28;3;0;71;0,9990;959;4;0;0;0;0;0;0
56,0000;53760;29;1;0;74;0,9990;959;4;0;0;0;0;0;0
57,0000;54720;29;3;0;72;1,9990;1919;8;1;0;0;0;0;1
59,0000;56640;30;3;0;71;1,4990;1439;6;0;0;1;0;0;0
60,5000;58080;31;2;0;69;0,4990;479;2;0;0;0;0;0;0
61,0000;58560;31;3;0;67;0,9990;959;4;0;0;0;0;0;0
62,0000;59520;32;1;0;64;0,9990;959;4;0;0;1;0;0;0
63,0000;60480;32;3;0;69;0,9990;959;4;0;0;0;0;0;0
64,0000;61440;33;1;0;67;0,9990;959;4;0;0;0;0;0;0
65,0000;62400;33;3;0;64;1,9990;1919;8;1;1;1;1;1;1
