Signature: 3/8, Ticks per Beat: 480
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple
0,0000;0;1;1;0;65;0,2490;239;2;0;0;0;0;0;0
0,2500;240;1;1;240;65;0,4990;479;4;0;0;0;0;0;0
0,7500;720;1;2;240;65;0,4990;479;4;0;1;1;1;0;0
1,2500;1200;1;3;240;72;0,3740;359;3;0;0;0;0;0;0
1,6250;1560;2;1;120;72;0,1240;119;1;0;0;0;0;0;0
1,7500;1680;2;1;240;72;0,2490;239;2;0;0;1;0;0;0
2,0000;1920;2;2;0;74;0,2490;239;2;0;0;0;0;0;0
2,2500;2160;2;2;240;72;0,4990;479;4;1;0;1;0;0;0
2,7500;2640;2;3;240;70;0,2490;239;2;0;0;0;0;0;0
3,0000;2880;3;1;0;69;0,2490;239;2;0;0;0;0;0;0
3,2500;3120;3;1;240;67;1,4990;1439;12;1;1;1;1;1;0
5,0000;4800;4;2;0;72;0,2490;239;2;0;0;0;0;0;0
5,2500;5040;4;2;240;72;0,2490;239;2;0;0;1;0;0;0
5,5000;5280;4;3;0;70;0,2490;239;2;0;0;0;0;0;0
5,7500;5520;4;3;240;69;0,2490;239;2;0;0;0;0;0;0
6,0000;5760;5;1;0;67;0,2490;239;2;0;0;0;0;0;0
6,2500;6000;5;1;240;65;0,4990;479;4;0;0;0;0;0;0
6,7500;6480;5;2;240;67;0,4990;479;4;1;0;1;0;0;0
7,2500;6960;5;3;240;65;0,2490;239;2;0;0;0;0;0;0
7,5000;7200;6;1;0;64;0,2490;239;2;0;0;0;0;0;0
7,7500;7440;6;1;240;62;0,4990;479;4;0;0;0;0;0;0
8,2500;7920;6;2;240;60;1,4990;1439;12;1;1;1;1;1;0
10,0000;9600;7;3;0;60;0,2490;239;2;0;0;0;0;0;0
10,2500;9840;7;3;240;65;0,4990;479;4;0;0;0;0;0;0
10,7500;10320;8;1;240;65;0,4990;479;4;0;0;0;0;0;0
11,2500;10800;8;2;240;67;0,4990;479;4;1;0;1;0;0;0
11,7500;11280;8;3;240;72;0,4990;479;4;0;0;0;0;0;0
12,2500;11760;9;1;240;69;0,4990;479;4;0;0;0;0;0;0
12,7500;12240;9;2;240;67;0,4990;479;4;0;0;0;0;0;0
13,2500;12720;9;3;240;69;0,9990;959;8;1;1;1;1;0;0
14,2500;13680;10;2;240;69;0,4990;479;4;0;0;0;0;0;0
14,7500;14160;10;3;240;67;0,4990;479;4;0;0;0;0;0;0
15,2500;14640;11;1;240;65;1,4990;1439;12;1;1;1;1;1;1
