Signature: 2/4, Ticks per Beat: 480
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple
0,0000;0;1;1;0;72;0,1240;119;1;0;0;0;0;0;0
0,1250;120;1;1;120;72;0,1240;119;1;0;0;0;0;0;0
0,2500;240;1;1;240;72;0,1240;119;1;0;0;1;0;0;0
0,3750;360;1;1;360;74;0,1240;119;1;1;0;0;0;0;0
0,5000;480;1;2;0;77;0,1240;119;1;0;0;0;0;0;0
0,6250;600;1;2;120;79;0,1240;119;1;0;0;0;0;0;0
0,7500;720;1;2;240;77;0,1240;119;1;0;0;0;0;0;0
0,8750;840;1;2;360;74;0,1240;119;1;0;0;0;0;0;0
1,0000;960;2;1;0;72;0,3740;359;3;1;1;1;1;1;0
1,3750;1320;2;1;360;74;0,1240;119;1;0;0;0;0;0;0
1,5000;1440;2;2;0;69;0,2490;239;2;0;0;0;0;0;0
1,7500;1680;2;2;240;67;0,1240;119;1;0;0;0;0;0;0
1,8750;1800;2;2;360;69;0,1240;119;1;1;0;1;0;0;0
2,0000;1920;3;1;0;72;0,1240;119;1;0;0;0;0;0;0
2,1250;2040;3;1;120;72;0,1240;119;1;0;0;0;0;0;0
2,2500;2160;3;1;240;72;0,1240;119;1;0;0;1;0;0;0
2,3750;2280;3;1;360;74;0,1240;119;1;1;0;0;0;0;0
2,5000;2400;3;2;0;77;0,1240;119;1;0;0;0;0;0;0
2,6250;2520;3;2;120;79;0,1240;119;1;0;0;0;0;0;0
2,7500;2640;3;2;240;77;0,1240;119;1;0;0;0;0;0;0
2,8750;2760;3;2;360;74;0,1240;119;1;0;0;0;0;0;0
3,0000;2880;4;1;0;72;0,3740;359;3;1;1;1;0;1;0
3,3750;3240;4;1;360;74;0,1240;119;1;0;0;0;0;0;0
3,5000;3360;4;2;0;69;0,2490;239;2;0;0;0;0;0;0
3,7500;3600;4;2;240;67;0,1240;119;1;0;0;0;0;0;0
3,8750;3720;4;2;360;69;0,1240;119;1;0;0;0;0;0;0
4,0000;3840;5;1;0;72;0,1240;119;1;0;0;0;0;0;0
4,1250;3960;5;1;120;69;0,1240;119;1;0;0;0;0;0;0
4,2500;4080;5;1;240;72;0,4990;479;4;1;1;1;1;1;1
4,7500;4560;5;2;240;74;0,1240;119;1;0;0;0;0;0;0
4,8750;4680;5;2;360;77;0,1240;119;1;0;0;0;0;0;0
5,0000;4800;6;1;0;74;0,2490;239;2;0;0;1;0;0;0
5,2500;5040;6;1;240;72;0,2490;239;2;0;0;0;0;0;0
5,5000;5280;6;2;0;72;0,2490;239;2;0;0;1;1;0;0
5,7500;5520;6;2;240;67;0,2490;239;2;1;1;0;0;1;0
6,0000;5760;7;1;0;69;0,1240;119;1;0;0;0;0;0;0
6,1250;5880;7;1;120;72;0,1240;119;1;0;0;0;0;0;0
6,2500;6000;7;1;240;69;0,1240;119;1;0;0;0;0;0;0
6,3750;6120;7;1;360;67;0,1240;119;1;0;0;0;0;0;0
6,5000;6240;7;2;0;69;0,1240;119;1;0;0;0;0;0;0
6,6250;6360;7;2;120;72;0,1240;119;1;0;0;0;0;0;0
6,7500;6480;7;2;240;69;0,1240;119;1;0;0;0;0;0;0
6,8750;6600;7;2;360;67;0,1240;119;1;0;0;0;0;0;0
7,0000;6720;8;1;0;65;0,3740;359;3;1;0;1;0;0;0
7,3750;7080;8;1;360;67;0,1240;119;1;0;0;0;0;0;0
7,5000;7200;8;2;0;65;0,4990;479;4;1;1;1;1;1;1
8,0000;7680;9;1;0;69;0,1240;119;1;0;0;0;0;0;0
8,1250;7800;9;1;120;67;0,1240;119;1;0;0;0;0;0;0
8,2500;7920;9;1;240;65;0,2490;239;2;0;0;0;0;0;0
8,5000;8160;9;2;0;67;0,3740;359;3;1;0;1;0;0;0
8,8750;8520;9;2;360;69;0,1240;119;1;0;0;0;0;0;0
9,0000;8640;10;1;0;72;0,3740;359;3;1;0;1;0;0;0
9,3750;9000;10;1;360;74;0,1240;119;1;0;0;0;0;0;0
9,5000;9120;10;2;0;77;0,3740;359;3;1;1;1;1;1;0
9,8750;9480;10;2;360;69;0,1240;119;1;0;0;0;0;0;0
10,0000;9600;11;1;0;67;0,2490;239;2;0;0;0;0;0;0
10,2500;9840;11;1;240;69;0,2490;239;2;1;0;0;0;0;0
10,5000;10080;11;2;0;67;0,1240;119;1;0;0;0;0;0;0
10,6250;10200;11;2;120;69;0,1240;119;1;0;0;0;0;0;0
10,7500;10320;11;2;240;67;0,1240;119;1;0;0;0;0;0;0
10,8750;10440;11;2;360;65;0,1240;119;1;0;0;0;0;0;0
11,0000;10560;12;1;0;67;0,1240;119;1;0;0;0;0;0;0
11,1250;10680;12;1;120;65;0,1240;119;1;0;0;0;0;0;0
11,2500;10800;12;1;240;62;0,4990;479;4;1;1;1;1;1;1
11,7500;11280;12;2;240;62;0,1240;119;1;0;0;0;0;0;0
11,8750;11400;12;2;360;65;0,1240;119;1;0;0;0;0;0;0
12,0000;11520;13;1;0;67;0,3740;359;3;1;0;1;0;0;0
12,3750;11880;13;1;360;69;0,1240;119;1;0;0;0;0;0;0
12,5000;12000;13;2;0;65;0,2490;239;2;0;0;0;0;0;0
12,7500;12240;13;2;240;62;0,2490;239;2;0;0;1;1;0;0
13,0000;12480;14;1;0;72;0,2490;239;2;1;0;0;0;0;0
