Signature: 1/1, Ticks per Beat: 480
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple
0,0000;0;1;1;0;64;0,9990;959;4;0;0;0;0;0;0
1,0000;960;3;1;0;67;0,9990;959;4;0;0;0;0;0;1
2,0000;1920;5;1;0;62;0,9990;959;4;0;0;0;0;0;1
3,0000;2880;7;1;0;67;0,9990;959;4;1;0;0;0;0;1
4,0000;3840;9;1;0;64;0,4990;479;2;0;0;1;0;0;0
4,5000;4320;10;1;0;60;0,4990;479;2;0;0;0;0;0;0
5,0000;4800;11;1;0;59;0,4990;479;2;1;0;1;1;1;0
7,0000;6720;15;1;0;55;0,9990;959;4;0;0;0;0;0;1
8,0000;7680;17;1;0;60;0,2490;239;1;0;0;0;0;0;0
8,2500;7920;17;1;240;62;0,2490;239;1;0;0;0;0;0;0
8,5000;8160;18;1;0;64;0,4990;479;2;1;1;1;0;0;0
9,0000;8640;19;1;0;60;0,2490;239;1;0;0;0;0;0;0
9,2500;8880;19;1;240;62;0,2490;239;1;0;0;0;0;0;0
9,5000;9120;20;1;0;64;0,4990;479;2;1;0;1;0;0;0
10,0000;9600;21;1;0;62;0,2490;239;1;0;0;0;0;0;0
10,2500;9840;21;1;240;62;0,2490;239;1;0;0;1;0;0;0
10,5000;10080;22;1;0;60;0,9990;959;4;1;1;1;1;1;1
