Signature: 2/4, Ticks per Beat: 480
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple
0,0000;0;1;1;0;78;0,2490;239;2;0;0;0;0;0;0
0,2500;240;1;1;240;78;0,2490;239;2;1;0;1;1;0;0
0,5000;480;1;2;0;76;0,1240;119;1;0;0;0;0;0;0
0,6250;600;1;2;120;78;0,1240;119;1;0;0;0;0;0;0
0,7500;720;1;2;240;76;0,4990;479;4;1;1;1;0;1;1
1,2500;1200;2;1;240;78;0,1240;119;1;0;0;0;0;0;0
1,3750;1320;2;1;360;76;0,1240;119;1;0;0;0;0;0;0
1,5000;1440;2;2;0;74;0,2490;239;2;1;0;1;0;0;0
1,7500;1680;2;2;240;76;0,1240;119;1;0;0;0;0;0;0
1,8750;1800;2;2;360;78;0,1240;119;1;0;0;0;0;0;0
2,0000;1920;3;1;0;76;0,1240;119;1;0;0;0;0;0;0
2,1250;2040;3;1;120;74;0,1240;119;1;0;0;0;0;0;0
2,2500;2160;3;1;240;71;0,7490;719;6;1;1;1;1;1;1
3,0000;2880;4;1;0;74;0,2490;239;2;0;0;0;0;0;0
3,2500;3120;4;1;240;76;0,4990;479;4;1;0;0;0;0;1
3,7500;3600;4;2;240;76;0,1240;119;1;0;0;0;0;0;0
3,8750;3720;4;2;360;76;0,1240;119;1;0;0;1;0;0;0
4,0000;3840;5;1;0;74;0,2490;239;2;1;0;0;0;0;0
4,2500;4080;5;1;240;76;0,1240;119;1;0;0;0;0;0;0
4,3750;4200;5;1;360;78;0,1240;119;1;0;0;0;0;0;0
4,5000;4320;5;2;0;76;0,1240;119;1;0;0;0;0;0;0
4,6250;4440;5;2;120;78;0,1240;119;1;0;0;0;0;0;0
4,7500;4560;5;2;240;76;0,1240;119;1;0;0;0;0;0;0
4,8750;4680;5;2;360;74;0,1240;119;1;0;0;0;0;0;0
5,0000;4800;6;1;0;71;0,9990;959;8;1;0;1;0;1;1
6,0000;5760;7;1;0;74;0,2490;239;2;0;0;0;0;0;0
6,2500;6000;7;1;240;76;0,1240;119;1;0;0;0;0;0;0
6,3750;6120;7;1;360;78;0,1240;119;1;0;0;0;0;0;0
6,5000;6240;7;2;0;76;0,4990;479;4;1;1;1;0;0;1
7,0000;6720;8;1;0;71;0,2490;239;2;0;0;0;0;0;0
7,2500;6960;8;1;240;74;0,1240;119;1;0;0;0;0;0;0
7,3750;7080;8;1;360;76;0,1240;119;1;0;0;0;0;0;0
7,5000;7200;8;2;0;74;0,4990;479;4;1;1;1;1;1;1
8,0000;7680;9;1;0;71;0,2490;239;2;0;0;0;0;0;0
8,2500;7920;9;1;240;71;0,2490;239;2;0;0;1;0;0;0
8,5000;8160;9;2;0;74;0,2490;239;2;1;0;0;0;0;0
8,7500;8400;9;2;240;71;0,1240;119;1;0;0;1;0;0;0
8,8750;8520;9;2;360;74;0,1240;119;1;0;0;0;0;0;0
9,0000;8640;10;1;0;76;0,7490;719;6;1;1;1;1;1;1
9,7500;9360;10;2;240;78;0,1240;119;1;0;0;0;0;0;0
9,8750;9480;10;2;360;76;0,1240;119;1;0;0;0;0;0;0
10,0000;9600;11;1;0;74;0,2490;239;2;1;0;1;0;0;0
10,2500;9840;11;1;240;76;0,1240;119;1;0;0;0;0;0;0
10,3750;9960;11;1;360;78;0,1240;119;1;0;0;0;0;0;0
10,5000;10080;11;2;0;76;0,1240;119;1;0;0;0;0;0;0
10,6250;10200;11;2;120;74;0,1240;119;1;0;0;0;0;0;0
10,7500;10320;11;2;240;71;0,7490;719;6;1;0;1;0;1;1
11,5000;11040;12;2;0;74;0,1240;119;1;0;0;0;0;0;0
11,6250;11160;12;2;120;71;0,1240;119;1;0;0;1;0;0;0
11,7500;11280;12;2;240;76;0,7490;719;6;0;0;0;0;0;1
12,5000;12000;13;2;0;74;0,9990;959;8;1;1;1;1;1;1
13,5000;12960;14;2;0;71;0,2490;239;2;0;0;0;0;0;0
13,7500;13200;14;2;240;71;0,2490;239;2;0;0;1;0;0;0
14,0000;13440;15;1;0;74;0,2490;239;2;1;0;0;0;0;0
14,2500;13680;15;1;240;71;0,1240;119;1;0;0;1;0;0;0
14,3750;13800;15;1;360;74;0,1240;119;1;0;0;0;0;0;0
14,5000;13920;15;2;0;76;0,7490;719;6;1;1;1;1;1;1
15,2500;14640;16;1;240;78;0,1240;119;1;0;0;0;0;0;0
15,3750;14760;16;1;360;76;0,1240;119;1;0;0;0;0;0;0
15,5000;14880;16;2;0;74;0,2490;239;2;1;0;1;0;0;0
15,7500;15120;16;2;240;76;0,1240;119;1;0;0;0;0;0;0
15,8750;15240;16;2;360;78;0,1240;119;1;0;0;0;0;0;0
16,0000;15360;17;1;0;76;0,1240;119;1;0;0;0;0;0;0
16,1250;15480;17;1;120;74;0,1240;119;1;1;0;1;1;0;0
16,2500;15600;17;1;240;71;0,1240;119;1;0;0;0;0;0;0
16,3750;15720;17;1;360;69;0,1240;119;1;0;0;0;0;0;0
16,5000;15840;17;2;0;71;0,9990;959;8;1;1;1;1;1;1
