Signature: 2/4, Ticks per Beat: 480
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple
0,0000;0;1;1;0;62;0,4990;479;4;0;0;0;0;0;0
0,5000;480;1;2;0;62;0,4990;479;4;1;0;1;1;0;0
1,0000;960;2;1;0;69;0,4990;479;4;0;0;0;0;0;0
1,5000;1440;2;2;0;69;0,4990;479;4;0;1;0;0;0;0
2,0000;1920;3;1;0;69;0,2490;239;2;0;1;0;0;0;0
2,2500;2160;3;1;240;69;0,1240;119;1;0;0;0;0;0;0
2,3750;2280;3;1;360;69;0,1240;119;1;0;0;0;0;0;0
2,5000;2400;3;2;0;69;0,4990;479;4;1;1;1;1;0;0
3,0000;2880;4;1;0;71;0,4990;479;4;0;0;0;0;0;0
3,5000;3360;4;2;0;69;0,4990;479;4;1;0;1;0;1;0
4,0000;3840;5;1;0;67;0,4990;479;4;0;0;0;0;0;0
4,5000;4320;5;2;0;67;0,4990;479;4;0;0;0;0;0;0
5,0000;4800;6;1;0;67;0,4990;479;4;0;0;0;0;0;0
5,5000;5280;6;2;0;67;0,4990;479;4;0;0;0;0;0;0
6,0000;5760;7;1;0;67;0,4990;479;4;0;0;0;0;0;0
6,5000;6240;7;2;0;67;0,9990;959;8;1;1;1;1;0;0
7,5000;7200;8;2;0;72;0,4990;479;4;0;0;0;0;0;0
8,0000;7680;9;1;0;72;0,4990;479;4;0;0;0;0;0;0
8,5000;8160;9;2;0;72;0,4990;479;4;0;0;0;0;0;0
9,0000;8640;10;1;0;72;0,4990;479;4;0;0;0;0;0;0
9,5000;9120;10;2;0;72;1,4990;1439;12;0;0;1;0;1;0
11,0000;10560;12;1;0;72;0,9990;959;8;0;0;0;0;0;0
12,0000;11520;13;1;0;72;0,3740;359;3;0;0;0;0;0;0
12,3750;11880;13;1;360;72;0,1240;119;1;0;0;0;0;0;0
12,5000;12000;13;2;0;71;0,7490;719;6;1;1;1;0;0;0
13,2500;12720;14;1;240;71;0,2490;239;2;0;0;0;0;0;0
13,5000;12960;14;2;0;71;0,4990;479;4;1;0;1;0;0;0
14,0000;13440;15;1;0;69;0,4990;479;4;0;0;0;0;0;0
14,5000;13920;15;2;0;69;0,4990;479;4;0;0;0;0;0;0
15,0000;14400;16;1;0;69;0,4990;479;4;0;0;0;1;0;0
15,5000;14880;16;2;0;69;0,9990;959;8;1;1;1;1;1;1
