Signature: 4/4, Ticks per Beat: 480
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple
0,0000;0;1;1;0;71;0,9990;959;4;0;0;0;0;0;0
1,0000;960;1;3;0;74;0,9990;959;4;0;0;0;0;0;1
2,0000;1920;2;1;0;69;0,9990;959;4;0;0;0;0;0;1
3,0000;2880;2;3;0;74;0,9990;959;4;1;0;0;0;0;1
4,0000;3840;3;1;0;71;0,4990;479;2;0;0;1;0;0;0
4,5000;4320;3;2;0;67;0,4990;479;2;0;0;0;0;0;0
5,0000;4800;3;3;0;66;0,4990;479;2;1;0;1;1;1;0
7,0000;6720;4;3;0;62;0,9990;959;4;0;0;0;0;0;1
8,0000;7680;5;1;0;67;0,2490;239;1;0;0;0;0;0;0
8,2500;7920;5;1;240;69;0,2490;239;1;0;0;0;0;0;0
8,5000;8160;5;2;0;71;0,4990;479;2;1;1;1;0;0;0
9,0000;8640;5;3;0;67;0,2490;239;1;0;0;0;0;0;0
9,2500;8880;5;3;240;69;0,2490;239;1;0;0;0;0;0;0
9,5000;9120;5;4;0;71;0,4990;479;2;1;0;1;0;0;0
10,0000;9600;6;1;0;69;0,2490;239;1;0;0;0;0;0;0
10,2500;9840;6;1;240;69;0,2490;239;1;0;0;1;0;0;0
10,5000;10080;6;2;0;67;0,9990;959;4;1;1;1;1;1;1
